,Origin_Id,Origin Station Complex Name,Origin Latitude,Origin Longitude,Destination_Id,Destination Station Complex Name,Destination Latitude,Destination Longitude,Origin Point,Destination Point,Estimated_Total_Ridership
627,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,48,Avenue H (Q),40.62927,-73.961639,POINT (-73.987581 40.755746),POINT (-73.961639 40.62927),2966.1983
261,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,78,Avenue U (N),40.597473,-73.979137,POINT (-73.987581 40.755746),POINT (-73.979137 40.597473),2960.9811
342,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,37,77 St (R),40.629742,-74.02551,POINT (-73.977359 40.751992),POINT (-74.02551 40.629742),2953.5675
40,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,343,Nostrand Av (3),40.669847,-73.950466,POINT (-74.007838 40.710089),POINT (-73.950466 40.669847),2947.3991
513,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,108,Middle Village-Metropolitan Av (M),40.711396,-73.889601,POINT (-74.007838 40.710089),POINT (-73.889601 40.711396),2941.5376
447,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,367,St Lawrence Av (6),40.831509,-73.867618,POINT (-73.987581 40.755746),POINT (-73.867618 40.831509),2932.7105
414,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,442,Eastchester-Dyre Av (5),40.8883,-73.830834,POINT (-73.987581 40.755746),POINT (-73.830834 40.8883),2932.599
841,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,273,"Queens Plaza (E,M,R)",40.748973,-73.937243,POINT (-74.007838 40.710089),POINT (-73.937243 40.748973),2925.2906
2043,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,76,Bay Pkwy (N),40.611815,-73.981848,POINT (-73.977359 40.751992),POINT (-73.981848 40.611815),2916.3737
498,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,213,"Fordham Rd (B,D)",40.861296,-73.897749,POINT (-73.977359 40.751992),POINT (-73.897749 40.861296),2895.7223
1563,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,238,"Smith-9 Sts (F,G)",40.67358,-73.995959,POINT (-74.007838 40.710089),POINT (-73.995959 40.67358),2895.2487
698,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,39,Bay Ridge-95 St (R),40.616622,-74.030876,POINT (-73.977359 40.751992),POINT (-74.030876 40.616622),2885.7779
407,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,154,"116 St (C,B)",40.805085,-73.954882,POINT (-74.007838 40.710089),POINT (-73.954882 40.805085),2876.8681
942,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,391,"138 St-Grand Concourse (4,5)",40.813224,-73.929849,POINT (-74.007838 40.710089),POINT (-73.929849 40.813224),2873.156
286,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,375,Cypress Av (6),40.805368,-73.914042,POINT (-73.977359 40.751992),POINT (-73.914042 40.805368),2846.4365
368,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,299,Dyckman St (1),40.860531,-73.925536,POINT (-73.977359 40.751992),POINT (-73.925536 40.860531),2843.6677
1408,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,363,Westchester Sq-E Tremont Av (6),40.839892,-73.842952,POINT (-73.977359 40.751992),POINT (-73.842952 40.839892),2839.2102
188,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,288,Myrtle-Willoughby Avs (G),40.694568,-73.949046,POINT (-73.977359 40.751992),POINT (-73.949046 40.694568),2838.0729
1972,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,55,"Brighton Beach (B,Q)",40.577621,-73.961376,POINT (-73.977359 40.751992),POINT (-73.961376 40.577621),2831.008
669,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,385,176 St (4),40.84848,-73.911794,POINT (-73.987581 40.755746),POINT (-73.911794 40.84848),2794.2433
601,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,72,Fort Hamilton Pkwy (N),40.631386,-74.005351,POINT (-73.977359 40.751992),POINT (-74.005351 40.631386),2775.611
1471,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,442,Eastchester-Dyre Av (5),40.8883,-73.830834,POINT (-74.007838 40.710089),POINT (-73.830834 40.8883),2767.8076
897,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,66,18 Av (D),40.607954,-74.001736,POINT (-73.987581 40.755746),POINT (-74.001736 40.607954),2756.6985
755,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,361,Buhre Av (6),40.84681,-73.832569,POINT (-73.987581 40.755746),POINT (-73.832569 40.84681),2748.0966
526,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,423,"Allerton Av (2,5)",40.865462,-73.867352,POINT (-73.977359 40.751992),POINT (-73.867352 40.865462),2747.1631
1646,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,238,"Smith-9 Sts (F,G)",40.67358,-73.995959,POINT (-73.987581 40.755746),POINT (-73.995959 40.67358),2738.3218
367,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,107,"Broad St (J,Z)",40.706476,-74.011056,POINT (-74.007838 40.710089),POINT (-74.011056 40.706476),2738.0769999999998
409,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,113,Knickerbocker Av (M),40.698664,-73.919711,POINT (-73.987581 40.755746),POINT (-73.919711 40.698664),2729.2673
1936,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,195,Ozone Park-Lefferts Blvd (A),40.685951,-73.825798,POINT (-73.977359 40.751992),POINT (-73.825798 40.685951),2707.256
352,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,43,Parkside Av (Q),40.655292,-73.961495,POINT (-74.007838 40.710089),POINT (-73.961495 40.655292),2702.8373
546,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,52,Avenue U (Q),40.5993,-73.955929,POINT (-73.977359 40.751992),POINT (-73.955929 40.5993),2688.7291
86,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,271,"Steinway St (M,R)",40.756879,-73.92074,POINT (-74.007838 40.710089),POINT (-73.92074 40.756879),2682.8889
693,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,118,3 Av (L),40.732849,-73.986122,POINT (-74.007838 40.710089),POINT (-73.986122 40.732849),2682.7785
408,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,187,Shepherd Av (C),40.67413,-73.88075,POINT (-74.007838 40.710089),POINT (-73.88075 40.67413),2677.8716
175,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,183,Rockaway Av (C),40.67834,-73.911946,POINT (-73.977359 40.751992),POINT (-73.911946 40.67834),2672.6142
1961,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,130,Wilson Av (L),40.688764,-73.904046,POINT (-73.977359 40.751992),POINT (-73.904046 40.688764),2671.741
1723,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,194,111 St (A),40.684331,-73.832163,POINT (-73.987581 40.755746),POINT (-73.832163 40.684331),2671.4653
85,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,220,"155 St (B,D)",40.830135,-73.938209,POINT (-73.987581 40.755746),POINT (-73.938209 40.830135),2671.2776
592,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,305,137 St-City College (1),40.822008,-73.953676,POINT (-74.007838 40.710089),POINT (-73.953676 40.822008),2670.3772
355,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,110,Forest Av (M),40.704423,-73.903077,POINT (-73.987581 40.755746),POINT (-73.903077 40.704423),2665.4452
519,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,189,Grant Av (A),40.677044,-73.86505,POINT (-73.977359 40.751992),POINT (-73.86505 40.677044),2660.1885
13,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,123,Grand St (L),40.711926,-73.94067,POINT (-74.007838 40.710089),POINT (-73.94067 40.711926),2659.3902
922,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,264,"Woodhaven Blvd (M,R)",40.733106,-73.869229,POINT (-74.007838 40.710089),POINT (-73.869229 40.733106),2634.9452
791,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,55,"Brighton Beach (B,Q)",40.577621,-73.961376,POINT (-74.007838 40.710089),POINT (-73.961376 40.577621),2628.7864
561,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,457,52 St (7),40.744149,-73.912549,POINT (-74.007838 40.710089),POINT (-73.912549 40.744149),2626.4862
431,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,350,Pennsylvania Av (3),40.664635,-73.894895,POINT (-73.987581 40.755746),POINT (-73.894895 40.664635),2618.2573
259,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,114,Central Av (M),40.697857,-73.927397,POINT (-73.987581 40.755746),POINT (-73.927397 40.697857),2617.4975
721,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,84,85 St-Forest Pkwy (J),40.692435,-73.86001,POINT (-73.987581 40.755746),POINT (-73.86001 40.692435),2613.4402
1215,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,218,"167 St (B,D)",40.833771,-73.91844,POINT (-73.977359 40.751992),POINT (-73.91844 40.833771),2594.3552
1219,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,376,Brook Av (6),40.807566,-73.91924,POINT (-74.007838 40.710089),POINT (-73.91924 40.807566),2589.3608
679,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,372,Longwood Av (6),40.816104,-73.896435,POINT (-73.987581 40.755746),POINT (-73.896435 40.816104),2584.6424
1501,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,386,Mt Eden Av (4),40.844434,-73.914685,POINT (-73.987581 40.755746),POINT (-73.914685 40.844434),2570.962
574,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,210,Norwood-205 St (D),40.874811,-73.878855,POINT (-73.977359 40.751992),POINT (-73.878855 40.874811),2568.5538
1558,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,294,238 St (1),40.884667,-73.90087,POINT (-73.977359 40.751992),POINT (-73.90087 40.884667),2567.6581
2013,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,176,Lafayette Av (C),40.686113,-73.973946,POINT (-73.977359 40.751992),POINT (-73.973946 40.686113),2559.2509
2008,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,241,"15 St-Prospect Park (F,G)",40.660365,-73.979493,POINT (-73.977359 40.751992),POINT (-73.979493 40.660365),2557.9664
907,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,257,Sutphin Blvd (F),40.70546,-73.810708,POINT (-73.987581 40.755746),POINT (-73.810708 40.70546),2557.5306
495,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,33,45 St (R),40.648939,-74.010006,POINT (-73.977359 40.751992),POINT (-74.010006 40.648939),2552.3154
849,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,98,"Flushing Av (M,J)",40.70026,-73.941126,POINT (-73.977359 40.751992),POINT (-73.941126 40.70026),2551.4515
993,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,103,"Bowery (J,Z)",40.72028,-73.993915,POINT (-73.987581 40.755746),POINT (-73.993915 40.72028),2544.324
647,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,424,"Pelham Pkwy (2,5)",40.857192,-73.867615,POINT (-74.007838 40.710089),POINT (-73.867615 40.857192),2540.2521
1497,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,186,Van Siclen Av (C),40.67271,-73.890358,POINT (-73.987581 40.755746),POINT (-73.890358 40.67271),2536.0026
362,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,204,Beach 67 St (A),40.590927,-73.796924,POINT (-73.987581 40.755746),POINT (-73.796924 40.590927),2535.3052
371,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,POINT (-74.007838 40.710089),POINT (-73.877223 40.737015),2532.2617
2048,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,368,Morrison Av-Soundview (6),40.829521,-73.874516,POINT (-74.007838 40.710089),POINT (-73.874516 40.829521),2531.0691
479,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,363,Westchester Sq-E Tremont Av (6),40.839892,-73.842952,POINT (-73.987581 40.755746),POINT (-73.842952 40.839892),2528.5523
150,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,138,Canarsie-Rockaway Pkwy (L),40.646654,-73.90185,POINT (-73.987581 40.755746),POINT (-73.90185 40.646654),2521.2983
1533,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,143,Inwood-207 St (A),40.868072,-73.919899,POINT (-73.977359 40.751992),POINT (-73.919899 40.868072),2515.4758
865,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,243,"Church Av (F,G)",40.644041,-73.979678,POINT (-73.977359 40.751992),POINT (-73.979678 40.644041),2510.0428
548,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,420,"219 St (2,5)",40.883895,-73.862633,POINT (-73.987581 40.755746),POINT (-73.862633 40.883895),2498.5688
614,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,56,Ocean Pkwy (Q),40.576312,-73.968501,POINT (-73.987581 40.755746),POINT (-73.968501 40.576312),2487.1329
1692,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,303,157 St (1),40.834041,-73.94489,POINT (-74.007838 40.710089),POINT (-73.94489 40.834041),2482.2095
169,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,443,Baychester Av (5),40.878663,-73.838591,POINT (-73.987581 40.755746),POINT (-73.838591 40.878663),2455.118
779,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,375,Cypress Av (6),40.805368,-73.914042,POINT (-73.987581 40.755746),POINT (-73.914042 40.805368),2451.437
650,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,304,145 St (1),40.826551,-73.95036,POINT (-74.007838 40.710089),POINT (-73.95036 40.826551),2433.4128
566,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,193,104 St (A),40.681711,-73.837683,POINT (-74.007838 40.710089),POINT (-73.837683 40.681711),2432.9399
449,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,242,"Fort Hamilton Pkwy (F,G)",40.650782,-73.975776,POINT (-73.977359 40.751992),POINT (-73.975776 40.650782),2422.6186
427,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,138,Canarsie-Rockaway Pkwy (L),40.646654,-73.90185,POINT (-73.977359 40.751992),POINT (-73.90185 40.646654),2398.4778
1067,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,343,Nostrand Av (3),40.669847,-73.950466,POINT (-73.977359 40.751992),POINT (-73.950466 40.669847),2393.0247
59,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,292,Fulton St (G),40.687119,-73.975375,POINT (-73.987581 40.755746),POINT (-73.975375 40.687119),2388.7829
1352,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,204,Beach 67 St (A),40.590927,-73.796924,POINT (-74.007838 40.710089),POINT (-73.796924 40.590927),2379.3189
783,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,369,Elder Av (6),40.828584,-73.879159,POINT (-74.007838 40.710089),POINT (-73.879159 40.828584),2373.9573
1587,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,329,Rector St (1),40.707513,-74.013783,POINT (-74.007838 40.710089),POINT (-74.013783 40.707513),2368.4758
65,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,306,125 St (1),40.815581,-73.958372,POINT (-74.007838 40.710089),POINT (-73.958372 40.815581),2356.5282
477,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,156,"103 St (C,B)",40.796092,-73.961454,POINT (-74.007838 40.710089),POINT (-73.961454 40.796092),2355.8751
1843,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,222,Roosevelt Island (F),40.759145,-73.95326,POINT (-74.007838 40.710089),POINT (-73.95326 40.759145),2354.9077
1202,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,182,Ralph Av (C),40.678822,-73.920786,POINT (-73.977359 40.751992),POINT (-73.920786 40.678822),2347.8315
1649,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,221,21 St-Queensbridge (F),40.754203,-73.942836,POINT (-73.977359 40.751992),POINT (-73.942836 40.754203),2346.5557
605,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,418,"233 St (2,5)",40.893193,-73.857473,POINT (-73.977359 40.751992),POINT (-73.857473 40.893193),2344.2613
752,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,154,"116 St (C,B)",40.805085,-73.954882,POINT (-73.977359 40.751992),POINT (-73.954882 40.805085),2339.2422
621,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,422,"Burke Av (2,5)",40.871356,-73.867164,POINT (-73.977359 40.751992),POINT (-73.867164 40.871356),2339.1208
672,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,POINT (-73.977359 40.751992),POINT (-73.887138 40.873244),2332.7348
430,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,28,Union St (R),40.677316,-73.98311,POINT (-74.007838 40.710089),POINT (-73.98311 40.677316),2324.6027
375,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,621,"Broadway Junction (A,C,J,L,Z)",40.678896,-73.904356,POINT (-73.977359 40.751992),POINT (-73.904356 40.678896),2320.7375
214,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,100,"Hewes St (M,J)",40.70687,-73.953431,POINT (-74.007838 40.710089),POINT (-73.953431 40.70687),2314.8706
162,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,301,181 St (1),40.849505,-73.933596,POINT (-74.007838 40.710089),POINT (-73.933596 40.849505),2314.5523
1110,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,65,79 St (D),40.613501,-74.00061,POINT (-73.987581 40.755746),POINT (-74.00061 40.613501),2314.3948
287,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,114,Central Av (M),40.697857,-73.927397,POINT (-74.007838 40.710089),POINT (-73.927397 40.697857),2312.7979
1257,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,348,Rockaway Av (3),40.662549,-73.908946,POINT (-73.977359 40.751992),POINT (-73.908946 40.662549),2305.2761
